"","inventory_date","inventory_start_time","plot_key","initials_of_nearest_road","new_plot_key","crew","area_of_ranch","short_description_of_treament","any_other_description_of_treatment","treatment_year","weather","inventory_end_time","x","y","what_is_the_percent_slope_nearest_integer","are_there_trees_present","are_there_seedlings_present","are_there_saplings_present","any_notes_about_site","alive_or_dead","crown_height_m","crown_light_exposure","crown_position","dbh_cm_tree","epicormic_growth_present","percent_dieback","total_height_m_tree","tree_species","what_if_any_disease_damage_present","size_class","dbh_cm_sapling","total_height_m_sapling","number_of_seedlings","browse_count","other_count","sprucebudworm_count","mechanicaldamage_count","defoliation_count","aspenbud_count","galls_count","douglasfiradelgid_count","browse_presence","insect_presence","other_damage_presence","no_damage_presence"
"70","6/7/2023 6:00:00 PM","09:06","144","WTC","FM_WTC_144_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2021,"partly_cloudy","09:06",-105.270888134935,37.3474200535913,NA,NA,NA,NA,NA,"living",7.8,5,4,20,"No",15,9.6,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"71","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",4.8,4,2,15.5,"Yes",10,5.7,"JUSC","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"72","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",4.9,4,2,37.5,"No",20,18.5,"POTR","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"73","6/7/2023 6:00:00 PM","09:06","144","WTC","FM_WTC_144_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2021,"partly_cloudy","09:06",-105.270888134935,37.3474200535913,NA,NA,NA,NA,NA,"living",7.7,4,2,17.5,"No",30,9.4,"PSME","mechanicaldamage,sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"74","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",4.7,3,2,18.5,"Yes",10,5.6,"JUSC","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"75","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",3.5,5,2,27.5,"No",15,18.6,"POTR","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"76","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",3.6,2,3,20,"Yes",15,4.7,"JUSC","winddamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"77","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",7,5,4,22.5,"No",5,8.7,"PSME","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"78","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",1.2,3,2,31.5,"No",20,13.6,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"79","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",3.8,3,3,13.5,"No",10,4.7,"JUSC","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"80","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",5.9,5,4,14.5,"Yes",10,7.1,"PSME","sprucebudworm,galls","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"81","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",3,5,2,25,"No",10,17,"POTR","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"82","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",2.1,4,3,17,"No",35,3.6,"PIED","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"83","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",3.4,4,2,11,"Yes",5,5.1,"PSME","canker,sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"84","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",1.6,5,2,16.5,"No",30,15.5,"POTR","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"85","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",3.8,2,2,10.5,"Yes",5,6,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"86","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",3.9,4,2,14.5,"Yes",5,4.8,"PSME","douglasfiradelgid","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"87","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",4.4,5,2,26.5,"No",40,18,"POTR","N","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"88","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",3.9,4,2,13.5,"No",5,7.1,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"89","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",5.3,5,2,15.5,"Yes",5,6,"ABCO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"90","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",1.7,3,2,23.5,"No",65,12.8,"POTR","mechanicaldamage,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"91","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",6.1,5,2,23.5,"No",5,6.6,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"92","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",2.8,5,4,11.5,"Yes",10,4.2,"ABCO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"93","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",3.2,5,2,25,"No",15,14.9,"POTR","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"94","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",3.2,5,4,22,"Yes",10,4.4,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"95","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",2.1,3,3,11,"No",10,4.1,"PSME","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"96","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","dead",NA,NA,NA,35,"",NA,NA,"PSME","sapsucker,barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"97","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,"living",3.6,4,3,12.5,"Yes",5,5.1,"ABCO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"98","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",11.4,5,4,29.5,"No",20,13.9,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"99","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","dead",NA,NA,NA,34,"",NA,NA,"PSME","barkbeetle,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"100","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",9.5,4,2,28,"No",10,14.6,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"101","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","dead",NA,NA,NA,21.5,"",NA,NA,"PSME","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"102","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",11.5,4,2,30,"No",20,14,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"103","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","dead",NA,NA,NA,28,"",NA,NA,"PSME","sapsucker,barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"104","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",12.6,5,4,34,"Yes",30,19.5,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"105","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,28,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"106","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",7.1,5,4,20,"Yes",5,8.4,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"107","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,31,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"108","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",9.8,5,4,27,"No",20,12.7,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"109","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,28.5,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"110","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",11.3,5,4,45,"No",20,17.3,"PSME","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"111","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,22.5,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"112","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",4.1,4,2,20.5,"No",0,10.6,"POTR","canker,mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"113","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,19.5,"",NA,NA,"PIPO","barkbeetle,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"114","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,"living",11.1,5,4,36,"No",35,14.6,"PSME","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"115","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",10.8,5,2,29.5,"No",10,13.2,"PSME","barkbeetle,mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"116","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",9.4,5,4,34.5,"No",40,12.8,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"117","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,34,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"118","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",11.8,4,2,38,"No",5,16,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"119","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","dead",NA,NA,NA,23.5,"",NA,NA,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"120","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",5.4,3,3,22.5,"No",15,8.9,"POTR","mechanicaldamage,browse,canker,Rot","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"121","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",4.7,5,2,21.5,"No",10,5.6,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"122","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",12.2,5,4,31.5,"",20,14.1,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"123","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",2.8,2,3,12,"No",10,3.8,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"124","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"dead",NA,NA,NA,16,"",NA,8.5,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"125","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",4.2,4,2,16.5,"Yes",10,4.5,"JUSC","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"126","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",12.3,5,4,41,"No",10,16.4,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"127","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",3.7,4,3,15.5,"No",10,3.7,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"128","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",4.4,5,4,17.5,"No",10,10.6,"POTR","browse,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"129","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",4.1,4,2,19,"No",10,5.4,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"130","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",3.3,5,4,20,"No",5,8.4,"POTR","mechanicaldamage,browse,canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"131","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",3.4,3,3,10.5,"No",5,4.4,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"132","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",3.8,5,4,18,"No",0,8.4,"POTR","mechanicaldamage,browse","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"133","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",4.5,3,2,14,"No",5,5.8,"JUSC","sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"134","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",12.3,5,4,35,"No",25,15.1,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"135","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",6.7,5,4,32,"No",10,11.3,"PIPO","barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"136","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",6.4,5,4,25,"No",20,11.6,"PIPO","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"137","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",4.6,5,2,17,"No",15,4.9,"JUSC","barkbeetle,sapsucker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"138","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",6.5,5,4,23,"No",5,8.7,"PSME","none","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"139","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",5.1,4,2,23.5,"No",30,9,"PSME","sapsucker,barkbeetle","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"140","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,"living",7.9,5,4,32,"No",10,13.3,"PIPO","mechanicaldamage","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
